	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_type	gene_name	n_counts	DE
ENSMUSG00000113835.3	23.22728592254931	-0.4443489179740058	0.34220349714108333	-1.2984932114554342	0.1941179075691638	0.9999986590898096	ENSMUSG00000113835.3	lncRNA	Gm19554	140.04727	No
ENSMUSG00000021115.16	2.3323699655592387	0.055623806181352715	1.0313412004459734	0.053933466594081395	0.9569881729728081		ENSMUSG00000021115.16	protein_coding	Vrk1	12.685326	No
ENSMUSG00000113427.2	8.485255273233864	-0.11357646373181392	0.5465706185177953	-0.20779833361663966	0.8353864337970086	0.9999986590898096	ENSMUSG00000113427.2	lncRNA	Gm46378	50.52014	No
ENSMUSG00000113390.2	0.16767774594688545	1.0171552173071963	3.845692565827099	0.26449207779780887	0.7914007685320619		ENSMUSG00000113390.2	lncRNA	Gm32635	1.994225	No
ENSMUSG00000114149.2	1.832260082571756	0.3180213325656529	1.1635646547061866	0.2733164257605925	0.7846099899297726		ENSMUSG00000114149.2	lncRNA	Gm47646	10.969987	No
ENSMUSG00000118999.1	4.159690405394057	-0.05940987823001514	0.7710227217799288	-0.07705334298432305	0.9385811094995125	0.9999986590898096	ENSMUSG00000118999.1	snoRNA	Gm24986	25.306862	No
ENSMUSG00000091280.2	175.9821837656077	0.0061344857869610695	0.14738728255479971	0.04162154075050689	0.9668004010838622	0.9999986590898096	ENSMUSG00000091280.2	lncRNA	Gm17032	1058.6218	No
ENSMUSG00000092066.2	65.83162048485924	-0.0613155823601457	0.21726964387001008	-0.2822096141365708	0.7777827868039102	0.9999986590898096	ENSMUSG00000092066.2	lncRNA	1700121N20Rik	394.9278	No
ENSMUSG00000091762.2	17.14189704403882	0.13864857292195157	0.3903855619340671	0.3551580448699283	0.722471193796253	0.9999986590898096	ENSMUSG00000091762.2	processed_pseudogene	Gm3191	102.483795	No
ENSMUSG00000091442.2	3.67193748443629	0.320166663341183	0.8380139772396026	0.3820540850593019	0.7024212478706466	0.9999986590898096	ENSMUSG00000091442.2	processed_pseudogene	Gm17031	22.14317	No
ENSMUSG00000091887.2	10.935455877423186	-0.6588842528812567	0.4971303849878224	-1.3253751385512207	0.18504675867135145	0.9999986590898096	ENSMUSG00000091887.2	processed_pseudogene	Gm17053	66.24126	No
ENSMUSG00000091583.2	5.485467591515046	-0.03330518450272168	0.6795570390741245	-0.04901013835144577	0.9609112164143679	0.9999986590898096	ENSMUSG00000091583.2	lncRNA	Gm17033	33.79559	No
ENSMUSG00000085820.8	8.786334488457298	-0.552831836046759	0.5448505140325066	-1.0146486454700787	0.31027334205519996	0.9999986590898096	ENSMUSG00000085820.8	lncRNA	4933406K04Rik	52.431057	No
ENSMUSG00000085801.2	81.5913239670658	0.1614944766348298	0.19563787191058168	0.8254765555241907	0.409101087535081	0.9999986590898096	ENSMUSG00000085801.2	lncRNA	1700013N06Rik	488.79926	No
ENSMUSG00000083861.2	18.129046441533887	-0.07693149452753528	0.380496373039897	-0.2021871954071652	0.8397703829979728	0.9999986590898096	ENSMUSG00000083861.2	processed_pseudogene	Gm9599	109.51685	No
ENSMUSG00000086319.2	16.808503520569484	-0.029821063522254176	0.3961615625282388	-0.07527500480344683	0.9399959083242112	0.9999986590898096	ENSMUSG00000086319.2	lncRNA	Gm16087	101.2248	No
ENSMUSG00000085120.2	8.496133030717921	0.22542209277769493	0.5453803143112634	0.4133300870281144	0.6793647892250837	0.9999986590898096	ENSMUSG00000085120.2	lncRNA	Gm16086	50.46478	No
ENSMUSG00000086037.2	99.48219944523787	0.026047324387561806	0.1789379011313395	0.14556627870829447	0.8842637900626525	0.9999986590898096	ENSMUSG00000086037.2	lncRNA	Gm16085	597.5959	No
ENSMUSG00000084871.3	16.09534300058362	-0.3941725001123932	0.40105962616311136	-0.9828276754840509	0.3256922583931179	0.9999986590898096	ENSMUSG00000084871.3	lncRNA	Gm2800	97.495255	No
ENSMUSG00000082362.2	81.30967331587503	-0.04504274029100717	0.196219359461986	-0.2295529881175328	0.8184391413498562	0.9999986590898096	ENSMUSG00000082362.2	processed_pseudogene	Gm5187	489.66064	No
ENSMUSG00000090607.2	8.15031896968152	-0.0037128927079556825	0.5533607564429164	-0.006709714530214787	0.9946464625385932	0.9999986590898096	ENSMUSG00000090607.2	processed_pseudogene	Gm17052	49.48022	No
ENSMUSG00000060375.3	5.664186894618497	0.2253944659055764	0.660958960378143	0.34101128726150476	0.7330950845012212	0.9999986590898096	ENSMUSG00000060375.3	lncRNA	3110018I06Rik	33.978962	No
ENSMUSG00000079359.3	57.622289985210735	-0.2704977473844881	0.2264724437909944	-1.1943958516830575	0.2323231587728246	0.9999986590898096	ENSMUSG00000079359.3	processed_pseudogene	Gm9006	346.3549	No
ENSMUSG00000085641.2	5.319099802237728	-0.1252313953993429	0.6827304078373533	-0.18342730009057504	0.8544627568660983	0.9999986590898096	ENSMUSG00000085641.2	lncRNA	4930465M20Rik	31.89998	No
ENSMUSG00000086975.2	163.89738474152176	0.017387371907244775	0.1496381715277623	0.11619609976334751	0.9074971277542422	0.9999986590898096	ENSMUSG00000086975.2	lncRNA	Gm15208	984.1575	No
ENSMUSG00000048251.16	17.796010679037916	-0.0797634849653794	0.38488981046018117	-0.20723719567949261	0.8358246198400718	0.9999986590898096	ENSMUSG00000048251.16	protein_coding	Bcl11b	107.372025	No
ENSMUSG00000056770.16	0.32693599624563335	-1.8037835127430848	2.9748957170331694	-0.6063350397176203	0.5442922952418515		ENSMUSG00000056770.16	protein_coding	Setd3	2.452245	No
ENSMUSG00000021258.11	26.59088378086155	-0.08976138043579664	0.3175524841028544	-0.2826662833055438	0.7774326645986032	0.9999986590898096	ENSMUSG00000021258.11	protein_coding	Ccnk	160.06813	No
ENSMUSG00000084883.3	32.128441104021135	0.1295131858876793	0.29129671648418926	0.44460915128340933	0.6566022329688113	0.9999986590898096	ENSMUSG00000084883.3	protein_coding	Ccdc85c	193.41876	No
ENSMUSG00000021260.9	35.91327766536889	-0.7783766988375125	0.2802458334099633	-2.7774782210547566	0.005478251126707317	0.564524942718275	ENSMUSG00000021260.9	protein_coding	Hhipl1	215.64807	No
ENSMUSG00000097847.2	79.75640148302854	-0.22163262676039663	0.19665896003477742	-1.1269897223152345	0.2597468264158247	0.9999986590898096	ENSMUSG00000097847.2	lncRNA	4930478K11Rik	480.47833	No
ENSMUSG00000021259.6	0.16767774594688545	1.0171552173071963	3.845692565827099	0.26449207779780887	0.7914007685320619		ENSMUSG00000021259.6	protein_coding	Cyp46a1	1.200858	No
ENSMUSG00000082203.2	3.964667450474033	-0.9460994673760506	0.8171019144007784	-1.1578720483966465	0.24691625574889642	0.9999986590898096	ENSMUSG00000082203.2	processed_pseudogene	Gm15636	24.776041	No
ENSMUSG00000097788.3	0.17113110890217628	1.0171552421969516	3.8223430649379613	0.2661077838688089	0.7901562004142793		ENSMUSG00000097788.3	lncRNA	Gm16596	1.319354	No
ENSMUSG00000021262.16	105.29171202114556	0.2018835246474479	0.1782289024913549	1.1327204613025117	0.2573316622748031	0.9999986590898096	ENSMUSG00000021262.16	protein_coding	Evl	632.1855	No
ENSMUSG00000065436.3	0.8357823786007409	0.6395094491027248	1.729738995623589	0.3697144197597135	0.7115952865154493		ENSMUSG00000065436.3	miRNA	Mir342	5.594961	No
ENSMUSG00000021263.12	20.449913936431894	-0.06211966076028429	0.35628076176856777	-0.1743559221438846	0.861585752700776	0.9999986590898096	ENSMUSG00000021263.12	protein_coding	Degs2	122.94532	No
ENSMUSG00000113396.2	11.652779129014968	0.055404974827200366	0.46598753437907436	0.11889797631824457	0.9053561850538507	0.9999986590898096	ENSMUSG00000113396.2	lncRNA	Gm33467	69.30417	No
ENSMUSG00000120464.1	20.621217664100968	-0.03775876489514839	0.3545702989706313	-0.10649161817774228	0.9151923053196402	0.9999986590898096	ENSMUSG00000120464.1	lncRNA	ENSMUSG00000120464	124.110565	No
ENSMUSG00002075150.1	0.8308427358638028	-0.5264872837908009	1.7313035533493113	-0.30409877157144366	0.7610526426953765		ENSMUSG00002075150.1	miRNA	Gm55059	4.9084353	No
ENSMUSG00000114102.2	88.78268213061716	0.20159146983450596	0.18759402416773235	1.0746156266377553	0.2825468526677847	0.9999986590898096	ENSMUSG00000114102.2	processed_pseudogene	Gm48048	532.50024	No
ENSMUSG00000112971.2	117.91684573108729	0.18583217252448475	0.16818498976128685	1.1049272160865569	0.26919112833209935	0.9999986590898096	ENSMUSG00000112971.2	lncRNA	Gm33682	707.516	No
ENSMUSG00000021264.13	38.21809523221386	-0.14653210639105818	0.2744716780323437	-0.5338696780721793	0.5934317019426837	0.9999986590898096	ENSMUSG00000021264.13	protein_coding	Yy1	230.46451	No
ENSMUSG00000048856.10	59.22443784037261	-0.02558249676981511	0.22165648672135918	-0.1154150602502983	0.9081161423782071	0.9999986590898096	ENSMUSG00000048856.10	protein_coding	Slc25a47	356.46732	No
ENSMUSG00000065429.3	200.6978257700462	0.2010838286890597	0.1415254709620432	1.4208313692380496	0.15536578881156207	0.9999986590898096	ENSMUSG00000065429.3	miRNA	Mir345	1205.8245	No
ENSMUSG00000088217.4	20.279201611560254	0.0069069901636477265	0.36315333980977665	0.019019486829628708	0.9848255599789736	0.9999986590898096	ENSMUSG00000088217.4	snRNA	Gm22079	122.123825	No
ENSMUSG00000112981.2	39.088955065487234	-0.006215603267087912	0.26392843524733006	-0.023550335761522646	0.9812112874708881	0.9999986590898096	ENSMUSG00000112981.2	TEC	5033424D13Rik	234.28362	No
ENSMUSG00000040877.17	0.3304158491568328	0.05536235459414791	2.8026232294400875	0.019753762836401054	0.9842398025891888		ENSMUSG00000040877.17	protein_coding	Wdr25	3.1856	No
ENSMUSG00000113966.2	20.293816979148964	-0.0387772699290444	0.36088306314928276	-0.10745106625578549	0.9144311439568548	0.9999986590898096	ENSMUSG00000113966.2	TEC	Gm47980	121.32352	No
ENSMUSG00000113478.2	68.6056168380684	0.12579789612873954	0.20886719285444513	0.6022865267136772	0.5469834277362303	0.9999986590898096	ENSMUSG00000113478.2	processed_pseudogene	Gm18405	411.6088	No
ENSMUSG00002076958.1	39.42846487420343	0.019126603545054098	0.2663021274748101	0.07182294684019493	0.9427428110402845	0.9999986590898096	ENSMUSG00002076958.1	miRNA	Gm55076	237.75768	No
ENSMUSG00002076335.1	409.89090728450134	0.11159341561123415	0.13107491556423292	0.8513712568942917	0.3945631532297732	0.9999986590898096	ENSMUSG00002076335.1	miRNA	Gm55077	2461.7095	No
ENSMUSG00000040856.18	11.67236319156556	0.3041320581143604	0.4773222769300863	0.6371629249537558	0.5240187245094533	0.9999986590898096	ENSMUSG00000040856.18	protein_coding	Dlk1	70.62478	No
ENSMUSG00000112977.2	0.6670110512577249	0.056070559018496724	1.997177092541931	0.028074905939929565	0.9776024083414215		ENSMUSG00000112977.2	lncRNA	Gm34081	4.033684	No
ENSMUSG00000113704.2	32.680616716050956	0.32158347629199163	0.3113053908966932	1.0330160854770074	0.3015963710852705	0.9999986590898096	ENSMUSG00000113704.2	TEC	Gm27528	194.98897	No
ENSMUSG00002076191.1	1.6582321087723146	-0.5292707785648273	1.2234747159110038	-0.43259641714028424	0.6653079927975158		ENSMUSG00002076191.1	misc_RNA	Gm55083	9.445907	No
ENSMUSG00000021268.19	388.4997724569774	0.022177173098939684	0.11969600967825747	0.18527913468921695	0.8530101027943804	0.9999986590898096	ENSMUSG00000021268.19	lncRNA	Meg3	2334.4512	No
ENSMUSG00002076695.1	34.250137551548306	-0.05684528144477348	0.2812458413125885	-0.20211954487744135	0.839823268584725	0.9999986590898096	ENSMUSG00002076695.1	misc_RNA	Gm55095	205.56903	No
ENSMUSG00002074892.1	0.4971179087042672	-0.8394778550438768	2.318908431255388	-0.36201423209687006	0.7173413950861557		ENSMUSG00002074892.1	misc_RNA	Gm55096	2.8175213	No
ENSMUSG00000084535.3	6.648791739986083	-0.08898099254192977	0.6140100854394007	-0.144917802902623	0.8847757701333769	0.9999986590898096	ENSMUSG00000084535.3	miRNA	Mir1906-1	40.33841	No
ENSMUSG00000076316.3	17.30185658165907	-1.505348365046776e-05	0.3854188577463346	-3.9057465269058756e-05	0.9999688366514856	0.9999986590898096	ENSMUSG00000076316.3	miRNA	Mir673	103.16245	No
ENSMUSG00000077025.4	84.6255772931435	0.20324644707941691	0.19032653609143163	1.067882867272794	0.2855733517128103	0.9999986590898096	ENSMUSG00000077025.4	miRNA	Mir493	509.18314	No
ENSMUSG00000065526.6	128.61959577896195	0.02931600058855193	0.163138074996429	0.1797005425569331	0.8573876674793456	0.9999986590898096	ENSMUSG00000065526.6	miRNA	Mir337	772.6304	No
ENSMUSG00000105210.3	12.981100533809062	-0.01777396468248026	0.4476670107109509	-0.03970353914230355	0.968329480075945	0.9999986590898096	ENSMUSG00000105210.3	miRNA	Mir3544	78.4116	No
ENSMUSG00000072900.4	6.657549210249517	0.19904584467584777	0.6160622299255217	0.3230937314561732	0.746624257470995	0.9999986590898096	ENSMUSG00000072900.4	miRNA	Mir540	40.16404	No
ENSMUSG00000076313.3	75.96484052258783	-0.11517732413100426	0.19972863209083844	-0.5766690680513976	0.5641630317376956	0.9999986590898096	ENSMUSG00000076313.3	miRNA	Mir665	457.44763	No
ENSMUSG00000119229.1	10.327761254019991	0.1485215987684413	0.4947637625431984	0.30018689728812487	0.7640345989226143	0.9999986590898096	ENSMUSG00000119229.1	miRNA	Mir3070a	61.958664	No
ENSMUSG00000119223.1	42.11764837445098	0.044416223951552106	0.2574549031661255	0.17252040417692904	0.8630284216361785	0.9999986590898096	ENSMUSG00000119223.1	miRNA	Mir3070b	253.68198	No
ENSMUSG00000070080.3	4.3265405542392585	0.054968654760567275	0.7565936047050935	0.07265281442868271	0.9420823978934477	0.9999986590898096	ENSMUSG00000070080.3	miRNA	Mir431	25.106943	No
ENSMUSG00000070072.3	229.5023147822002	0.226726075330746	0.1371671119476271	1.652918634149811	0.09834742417945924	0.9999986590898096	ENSMUSG00000070072.3	miRNA	Mir433	1378.0383	No
ENSMUSG00000070076.4	38.18240295520789	0.34547122779768474	0.28591020377303805	1.2083207358067134	0.2269239154526852	0.9999986590898096	ENSMUSG00000070076.4	miRNA	Mir127	227.9878	No
ENSMUSG00000070133.3	1.670104967375743	0.6407242659154208	1.2219539479489143	0.5243440368525306	0.6000392730572142		ENSMUSG00000070133.3	miRNA	Mir434	10.047223	No
ENSMUSG00000087855.3	1.8474419191778875	1.4708808203847883	1.2394963981447529	1.1866761554017955	0.23535538390577093		ENSMUSG00000087855.3	miRNA	Mir432	11.9258	No
ENSMUSG00000070129.4	12.167370036454484	0.3329348532292082	0.46115301676802956	0.7219617808478568	0.4703179755672491	0.9999986590898096	ENSMUSG00000070129.4	miRNA	Mir3071	72.01729	No
ENSMUSG00000104858.3	121.10863664778192	-0.0236041235199631	0.16637464122515913	-0.1418733248417289	0.8871800648492638	0.9999986590898096	ENSMUSG00000104858.3	miRNA	Mir136	727.7518	No
ENSMUSG00000097451.12	15.139863862079578	-0.03950767688984194	0.4111873348158893	-0.09608194013935681	0.9234554946199457	0.9999986590898096	ENSMUSG00000097451.12	lncRNA	Rian	91.0078	No
ENSMUSG00002075279.1	12.31514301178611	0.05516851493217422	0.45399857366195695	0.1215169344854642	0.9032816023183835	0.9999986590898096	ENSMUSG00002075279.1	misc_RNA	Gm55107	73.14969	No
ENSMUSG00002075621.1	2.9798690154437373	-0.5972415674592049	0.9219955501748339	-0.6477705530638977	0.5171333638503237	0.9999986590898096	ENSMUSG00002075621.1	miRNA	Gm55108	18.09663	No
ENSMUSG00000065433.3	0.3332862240981893	0.055362343925511946	2.7967259544373415	0.019795412502849247	0.9842065774600874		ENSMUSG00000065433.3	miRNA	Mir370	2.652874	No
ENSMUSG00000064452.3	26.78359663409994	0.07290661629334871	0.3157687395101769	0.23088611116617203	0.8174032809317486	0.9999986590898096	ENSMUSG00000064452.3	snoRNA	Gm24564	160.9162	No
ENSMUSG00002075266.1	11.702015314974346	-1.6120313496112426	0.5132062315621531	-3.1410985496110713	0.0016831538513915783	0.26228463308636085	ENSMUSG00002075266.1	snoRNA	Gm55109	70.252	No
ENSMUSG00002076155.1	7.145009656956929	-0.146564632495453	0.5909991265564818	-0.24799466853602162	0.8041385318732046	0.9999986590898096	ENSMUSG00002076155.1	snoRNA	AF357425	42.903767	No
ENSMUSG00002076195.1	0.49366454574897634	-0.8394745748061422	2.322254957109115	-0.3614911326752733	0.7177323325782712		ENSMUSG00002076195.1	snoRNA	Gm55110	3.4099934	No
ENSMUSG00002076690.1	0.16273810320994733	-0.9064242003978922	3.8804825019316986	-0.2335854368488134	0.8153068347276962		ENSMUSG00002076690.1	snoRNA	Gm55111	1.212967	No
ENSMUSG00000084691.3	2.3307657907809123	0.055326016891841696	1.0241234485916733	0.05402280063787569	0.9569169984824807		ENSMUSG00000084691.3	snoRNA	Gm24895	13.863512	No
ENSMUSG00000084549.3	0.0						ENSMUSG00000084549.3	snoRNA	DQ267100	1.06854	No
ENSMUSG00000064496.3	0.0						ENSMUSG00000064496.3	snoRNA	DQ267101	1.392017	No
ENSMUSG00000065013.3	0.16324869659214353	-0.9064242293787023	3.8768062942881185	-0.2338069432858123	0.8151348590013769		ENSMUSG00000065013.3	snoRNA	Gm23508	1.642988	No
ENSMUSG00000064621.3	58.563777825589206	-0.009971525028334581	0.2230811217211907	-0.04469909847771478	0.9643471522921431	0.9999986590898096	ENSMUSG00000064621.3	snoRNA	Gm26922	352.61682	No
ENSMUSG00000064417.3	0.6675940392716592	0.05909218706296628	1.938034837688298	0.03049077648854438	0.9756756492585577		ENSMUSG00000064417.3	snoRNA	DQ267102	3.194395	No
ENSMUSG00000064679.3	346.70438358014553	0.027355005582439255	0.11936955519618338	0.2291623315298563	0.8187427486392044	0.9999986590898096	ENSMUSG00000064679.3	snoRNA	Gm25357	2083.719	No
ENSMUSG00002074888.1	5.313116187125668	-0.3075325435818272	0.6899322127672491	-0.44574312938418237	0.6557828063264607	0.9999986590898096	ENSMUSG00002074888.1	snoRNA	Gm55112	31.160442	No
ENSMUSG00000102657.2	11.32849538857885	0.22508973959128184	0.4743286699106589	0.4745438213415986	0.6351121565699136	0.9999986590898096	ENSMUSG00000102657.2	TEC	Gm37899	67.78134	No
ENSMUSG00000065757.3	0.842571209514643	1.9518094859842172	1.9471529526926692	1.0023914573763242	0.31615456636070416		ENSMUSG00000065757.3	snoRNA	Gm23347	5.2984066	No
ENSMUSG00000098202.3	3.499540175371084	0.19370174912519683	0.8450005288494028	0.2292326957344646	0.8186880615543082	0.9999986590898096	ENSMUSG00000098202.3	lncRNA	B830012L14Rik	20.624262	No
ENSMUSG00000065749.3	173.0995714280642	0.08285208345934976	0.15393603274166492	0.5382241050631201	0.5904223403042579	0.9999986590898096	ENSMUSG00000065749.3	snoRNA	AF357428	1040.612	No
ENSMUSG00000064487.3	2.3205235969117193	-0.3619130601217997	1.0363935121091825	-0.34920428958037775	0.7269359460561264		ENSMUSG00000064487.3	snoRNA	Gm23736	13.822901	No
ENSMUSG00000065022.3	0.660805208357757	-1.4255344260786154	2.0707492707823527	-0.6884147908162886	0.4911916122211327		ENSMUSG00000065022.3	snoRNA	AF357341	3.374685	No
ENSMUSG00000077881.3	12.773893235626224	-0.3598775754902231	0.4491191288348404	-0.8012964765581493	0.42296003017069805	0.9999986590898096	ENSMUSG00000077881.3	miRNA	Mir882	76.61789	No
ENSMUSG00000064545.4	39.60832689255661	0.03128261529089384	0.2673920411292392	0.116991572220259	0.9068667320125365	0.9999986590898096	ENSMUSG00000064545.4	snoRNA	Gm22981	237.9615	No
ENSMUSG00000064720.3	77.79536119797744	-0.09298959042907384	0.19686725523408632	-0.47234665977591833	0.6366793707306775	0.9999986590898096	ENSMUSG00000064720.3	snoRNA	Gm25856	469.44495	No
ENSMUSG00000084487.3	30.251966293424513	-0.13509207895644548	0.2991966989597231	-0.4515159406041146	0.6516177388202236	0.9999986590898096	ENSMUSG00000084487.3	snoRNA	Gm23787	181.9936	No
ENSMUSG00000064726.3	0.6569132423411198	-1.424789488851847	2.1271642000157636	-0.6698070082419065	0.5029808254256365		ENSMUSG00000064726.3	snoRNA	Gm25854	4.8077774	No
ENSMUSG00000084604.3	2.0004943265766673	0.05748902576084412	1.108400592587095	0.05186665014916689	0.9586349478180738		ENSMUSG00000084604.3	snoRNA	Gm22205	13.286951	No
